,ALLOTHL,AOA,ASDROTH,ASDRRES,BKPREM,CERT,CHBAL,EDCM,EQTOT,ESTINS,FREPP,FX,ID,INTAN,LNAG,LNAUTO,LNCI,LNCONOTH,LNCONRP,LNCRCD,LNOTCI,LNREAG,LNRECONS,LNREMULT,LNRENRES,LNRERES,LOCCOM,LOCFPSB,LOCFSB,LOCPSB,NAASSET,NACDIR,NAME,NETINC,NTRCOMOT,NTRFCFG,NTRIPC,NTRMUNI,NTRUSGOV,ORE,OTBFH1L,OTHBRF,P3ASSET,P9ASSET,PARTCONV,RBCT1CER,RBCT1J,REPDTE,RT,RWAJT,SCABS,SCASPNSUM,SCCMOG,SCCMOS,SCCOL,SCCPTG,SCFMN,SCGNM,SCMUNI,SCODOT,SCRMBPI,SCSFP,SCUST,SUBND,SZISLOTH,SZLAUTO,SZLNCI,SZLNCON,SZLNCRCD,SZLNHEL,SZLNOTH,SZLNRES,TRADEL,TRNCBO,TRNIPCOC,TRNMUNI,TRNUSGOV,UC,UCCOMRE,UCCRCD,UCLOC,UCOTHER,UCSC
0,2676,16385,0,0,9536,19849,35557,0,11029,97.92348198,0,0,19849_20121231,10195,1111,4155,18377,3021,40,0,55,5177,20783,0,207543,40379,0,352,352,0,51159,0,COMMUNITY SOUTH BANK,-7326,95316,0,221945,6371,0,37802,0,2187,15465,276,,,10475,20121231,0,361022,0,0,0,0,0,0,0,5217,538,0,0,397,0,0,0,0,0,0,0,0,0,0,0,1851,61708,5836,0,13599,3023,0,8810,1766,0
0,1274,684,0,371,2257,35016,3651,0,2075,98.70562604,0,0,35016_20121231,0,134,19,2500,49,25,85,63,0,1136,0,12181,13491,1268,0,0,0,889,0,BANK OF WAUSAU,-955,0,0,43380,315,0,4038,1000,2500,597,0,,,2055,20121231,0,33990,0,0,0,0,0,0,0,5413,2389,2700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3064,3,0,906,280,229,348,49,0
0,573,2282,0,0,13073,34943,13542,0,8457,89.80348293,0,0,34943_20121231,0,0,159,11803,779,361,0,0,2778,12002,1764,114730,38866,0,1068,213,855,10668,0,FIRST CMTY BANK OF SW FL,-1758,17155,0,166095,0,0,27129,6000,6276,347,0,,,8501,20121231,0,212683,0,0,0,0,0,0,0,25935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,61612,0,0,7079,688,0,1159,5232,0
0,3553,23734,0,0,30813,34789,45681,0,13645,94.77499713,674,0,34789_20120930,0,0,229,21463,1286,341,1980,323,0,40333,5368,110222,89194,0,2628,2628,0,14089,0,MOUNTAIN NATIONAL BANK,2226,107396,0,261272,14740,0,27955,5000,55000,4484,390,,,13107,20120930,456,337040,0,0,0,0,0,0,84187,16,1196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13097,3534,0,32681,2099,4953,15013,10616,0
0,114,334,0,0,392,58358,5257,0,458,95.86324314,0,0,58358_20120930,0,0,216,2578,49,0,0,0,0,1404,0,11635,0,0,0,0,0,1240,0,1ST COMMERCE BANK,-430,8188,0,11184,0,0,2677,1000,1000,0,0,,,458,20120930,0,17071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2353,0,0,73,0,0,0,73,0
0,785,1837,0,0,3155,35386,11470,0,4671,97.72285209,0,0,35386_20120930,0,0,221,14379,595,121,0,0,0,4698,11759,32616,31952,0,10,10,0,16074,0,BANKS OF WISCONSIN,-958,14433,0,100414,329,0,10739,2500,2500,2774,0,,,4405,20120930,2706,102927,0,0,0,0,9259,0,5879,2174,1850,819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19887,19,0,7424,0,0,4278,3146,0
0,78,910,0,0,195,34527,8450,0,773,98.31965288,0,0,34527_20120930,0,0,0,2669,29,39,0,1,0,1396,104,17380,6209,53,0,0,0,2836,0,CENTRAL ARIZONA BANK,-886,3179,0,21860,100,0,1177,0,0,1204,0,,,773,20120930,0,28437,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11030,0,0,2739,0,0,867,1872,0
0,187,1529,0,0,811,58185,14931,0,1460,98.7358453,0,0,58185_20120930,0,0,428,3227,738,20,83,2,178,7512,786,20719,15469,0,0,0,0,9296,0,SUNRISE BANK,-3357,4187,0,49372,342,0,7267,4003,4003,2524,0,,,1458,20120930,0,50657,0,0,0,0,0,0,5,11,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,691,9921,678,0,1245,324,0,73,848,0
0,121,590,0,0,482,58701,8966,0,539,98.06246931,0,0,58701_20120930,0,0,2,1777,46,1,0,2,0,1908,316,10484,1718,0,116,0,116,4931,0,PISGAH COMMUNITY BANK,-1562,4765,0,19315,0,0,2279,0,0,18,0,,,539,20120930,0,18644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2386,0,0,1668,0,0,135,1533,0
0,1239,2173,0,0,3180,21649,22002,0,9125,95.67867791,0,0,21649_20120930,0,0,394,3898,818,0,0,71,0,32620,110,87403,53209,0,2060,0,2060,6854,0,DOUGLAS COUNTY BANK,-803,25969,0,225498,2710,0,86062,0,0,3837,0,,,9213,20120930,0,250786,0,0,0,0,7745,0,3329,2070,11358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56702,4598,0,6017,1334,0,1248,3435,0
0,233,5465,0,0,3316,57158,9806,0,2441,95.13356128,0,0,57158_20120930,0,0,235,11733,872,0,0,0,0,9879,3616,27327,19116,0,0,0,0,3944,0,PARKWAY BANK,-779,0,0,78427,1501,0,5846,3000,3000,1056,0,,,2294,20120930,0,81154,0,0,0,0,3892,0,5756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24154,0,0,8967,2643,0,4310,2014,0
0,173,322,0,0,2599,58034,10457,0,918,96.68476939,0,0,58034_20120930,0,0,115,141,535,64,0,0,1087,2286,296,7951,6420,0,26,26,0,1626,0,CHIPOLA COMMUNITY BANK,-225,3223,0,24631,1364,0,2173,946,946,458,237,,,940,20120930,0,21650,0,0,0,0,0,0,9,3795,0,0,0,0,497,0,0,0,0,0,0,0,0,0,0,0,6556,1211,0,645,168,0,477,0,0
0,402,536,0,0,3376,26680,1615,0,3143,96.37488376,0,0,26680_20120930,0,0,104,4082,324,53,0,605,1122,5689,6045,61149,10586,0,27,0,27,14422,0,HERITAGE BANK OF NORTH FL,-963,52884,0,57216,100,0,8265,0,0,2252,0,,,3011,20120930,0,100469,0,0,0,0,0,0,2344,3524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13300,133,0,276,0,0,84,192,0
0,956,7792,0,0,6770,29594,11841,0,4114,98.60608511,0,0,29594_20120930,0,0,5,3822,79,12,0,0,2168,487,4305,21418,46229,0,0,0,0,12004,0,FIRST FEDERAL BANK,-5182,13023,0,68343,0,0,6015,0,4229,366,0,,,4129,20120930,1894,76708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17563,0,0,7656,0,0,3966,3690,0
0,41,590,0,0,2679,58066,3114,0,1632,93.3362542,0,0,58066_20120930,0,0,195,3057,1696,17,0,0,0,2187,2038,9894,7843,0,0,0,0,2197,0,GOLD CANYON BANK,-804,3968,0,38637,76,0,639,0,0,0,0,,,1496,20120930,0,31762,0,0,0,0,0,0,13008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5238,0,0,3119,0,0,2451,668,0
0,1108,11989,0,0,9433,16431,51961,0,6891,92.39400611,0,0,16431_20120630,0,797,1105,6453,3692,56,496,115,904,31584,5352,37494,44687,0,389,205,184,22078,0,FRONTIER BANK,62,496,0,171806,7543,0,46407,0,32068,8245,701,,,6382,20120630,0,192818,0,0,0,0,0,0,9439,2108,11945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61780,11679,0,7470,938,1743,2148,2641,0
0,183,1231,0,0,2534,22476,4491,0,1559,99.67265102,0,0,22476_20120630,178,0,196,647,0,604,0,19,59,78,12383,6273,22381,0,0,0,0,6351,0,COVENANT BANK,-1386,2608,0,44372,392,0,1201,0,0,1463,0,,,1433,20120630,0,40062,0,0,0,0,0,0,0,0,5462,393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9663,1594,0,394,0,0,0,394,0
0,151,886,0,0,91,57157,10270,0,1355,99.75373502,0,0,57157_20120630,0,0,85,9900,92,30,0,37,1555,5261,0,19295,3591,0,221,221,0,2490,0,1ST REGENTS BANK,-489,0,0,47809,210,0,3483,0,0,1547,1565,,,1281,20120630,0,42392,0,0,0,0,0,0,2988,0,190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6711,0,0,1253,220,0,28,1005,0
0,81,1568,0,0,2290,33997,192,0,2911,98.44558057,0,0,33997_20120630,0,0,31,13468,997,0,358,1,0,5051,3021,46701,8574,0,0,0,0,11865,0,WESTSIDE COMMUNITY BANK,-3508,3877,0,87726,0,0,18435,0,0,3704,1910,,,2911,20120630,0,94956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10105,0,0,2248,353,971,0,924,0
0,180,1095,0,58,776,27331,4438,0,1007,96.34902461,0,0,27331_20120331,0,79,491,2425,729,0,0,10,735,1109,0,14606,8754,0,87,87,0,5178,0,COMMUNITY BANK OF THE OZARKS,-1065,0,0,34846,168,0,11110,0,0,934,0,,,1008,20120331,0,42667,0,0,0,0,0,0,0,0,382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9073,2134,0,0,0,0,0,0,0
0,365,1684,0,0,3099,57928,4506,0,7140,94.08592271,0,0,57928_20120331,0,0,168,5192,978,0,0,177,718,25683,0,24131,15330,0,12,0,12,16847,0,HOMETOWN COMMUNITY BANK,-259,54093,0,34812,3721,0,14383,16500,20500,2709,0,,,7115,20120331,0,88545,0,0,0,0,23291,0,1503,1464,322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15413,777,0,3034,813,0,1315,906,0
0,5444,39043,0,0,27779,3731,102942,0,31170,80.94822083,57497,0,3731_20120331,4161,29411,3227,41715,4269,235,0,14880,55767,56415,7972,227596,130753,0,1904,1904,0,94083,0,CITIZENS FIRST NATIONAL BANK,1189,0,0,651482,66645,0,12389,5000,5000,10675,1207,,,24055,20120331,0,628381,0,0,0,0,105673,0,40977,22090,101907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,401,175152,28197,0,82536,6799,0,22165,53572,0
0,511,1940,0,0,4514,35009,13548,0,8760,91.5706728,0,0,35009_20120331,0,265,2165,40494,2177,0,0,0,2504,8204,6794,72907,53622,0,763,763,0,9239,0,HERITAGE BANK OF FLORIDA,0,0,0,195272,0,0,13390,4507,4507,11494,0,,,8760,20120331,0,182008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25217,0,0,6972,8,0,1404,5560,0
0,2140,9891,0,0,4420,27148,62400,0,9501,97.45055921,25000,0,27148_20120331,0,0,44,49609,1382,192,0,56,0,14892,19347,129525,94114,0,2753,2753,0,20642,0,NOVA BANK,113,2446,0,347941,681,0,4316,0,20000,13950,680,,,12687,20120331,0,386182,1034,0,0,0,35772,0,39709,11870,0,4697,9751,5168,0,0,0,0,0,0,0,0,0,28,0,889,78164,735,0,15413,3329,0,5815,6269,0
0,1085,5545,0,0,4152,19189,25855,0,8658,95.29581794,3283,0,19189_20120331,0,1055,1596,30892,1033,0,0,177,4818,16387,10748,47549,51611,0,135,135,0,29286,0,EXCEL BANK,-1275,4504,0,159314,4767,0,10653,9000,9000,12356,8169,,,8386,20120331,3212,159055,0,0,0,981,0,0,2833,0,6731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,27000,744,0,15374,2615,0,977,11782,0
0,113,1131,0,0,4646,28144,7317,0,1673,95.1048951,0,0,28144_20120331,0,0,2,245,84,39,0,0,0,0,2534,3546,35421,0,0,0,0,2853,0,FIRST EAST SIDE SAVINGS BANK,-1484,6580,0,57580,0,0,2232,0,0,194,0,,,1566,20120331,0,36213,0,0,0,0,2689,0,4780,1087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2833,0,0,1606,0,0,541,1065,0
0,304,1706,0,0,8013,58073,30122,0,7440,88.21094245,0,0,58073_20120331,0,0,131,5682,1921,1217,0,69,7124,34929,2671,26163,40785,0,0,0,0,23808,0,GULFSOUTH PRIVATE BANK,-484,4321,0,133547,715,0,6127,0,5000,6981,0,,,7149,20120331,0,118412,0,0,0,0,961,0,7187,1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22225,0,0,4518,1683,0,1735,1100,0
0,2483,16103,0,0,12546,20685,72171,0,10938,93.023702,2671,0,20685_20111231,0,0,0,19702,4895,0,0,11932,17066,41748,2034,50706,51506,0,1077,18,1059,33717,0,FIRST UNITED BANK,-7117,8714,0,235184,24051,0,11915,0,0,3651,0,,,10932,20111231,0,204684,0,0,0,0,22827,0,23497,9190,2312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65454,5182,0,18295,276,0,10984,7035,0
0,2022,8429,0,0,5646,27316,6935,0,15342,88.08084454,2878,0,27316_20111231,776,0,55,19708,786,0,0,56,0,44473,19131,85434,63538,0,1294,554,740,46320,0,TRUMAN BANK,-15825,0,0,218912,12646,0,29081,25000,29307,8776,2727,,,14261,20111231,0,243019,0,0,0,0,3485,0,1701,3600,4352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27780,6390,40,16426,1419,0,4637,10370,0
0,875,2617,0,0,267,35246,7159,0,6760,96.7008011,0,0,35246_20111231,0,0,12,29255,242,52,0,2457,1902,16219,32519,55545,49088,0,614,0,614,22527,0,FIRST COMMERCIAL BANK,-9779,0,0,203261,0,0,21152,800,3800,9176,743,,,6690,20111231,0,178032,0,0,0,0,0,0,233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12497,0,0,2452,415,0,523,1514,0
0,591,2507,0,143,4216,28243,6892,0,2565,95.90736622,0,0,28243_20111231,0,0,39,7958,269,18,0,0,0,1083,848,8283,46187,0,0,0,0,3274,0,WAUKEGAN SAVINGS BANK,-1912,0,0,63454,0,0,1885,0,9000,1128,493,,,2513,20111231,0,56497,0,0,0,0,8000,0,138,1048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12955,0,0,4556,623,0,3036,897,0
0,532,5298,0,0,1796,16240,20234,0,6995,86.26190953,0,0,16240_20111231,0,55,1115,8907,3078,0,0,6328,3382,18542,0,41121,26762,0,263,263,0,25334,0,JASPER BANKING CO,-8670,0,0,148116,1414,0,28278,0,0,3166,0,,,6206,20111231,0,138956,0,0,0,0,5524,0,1251,17338,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,38331,31281,0,745,292,0,453,0,0
0,4118,5457,,,5651,27986,11338,,4059,99.07102994,0,,27986_20111231,100,,0,0,0,,0,593,,165,5415,15668,129363,0,,,,13666,0,SECOND FS&LA OF CHICAGO,-5885,,,150294,,,9819,,19205,9250,0,,,3270,20111231,,117729,,0,,0,0,,,,0,0,0,,,0,,,,,,,,,,,20567,,,2439,,0,2439,0,
0,312,3359,0,0,2645,1361,42408,0,2446,97.52244009,0,0,1361_20111231,0,0,17,13259,135,0,0,2459,279,25048,9500,11743,11088,0,50,50,0,2544,0,HEARTLAND BANK,-3578,11376,0,68666,0,0,3738,0,3000,0,0,,,2446,20111231,0,77157,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,0,0,0,0,0,0,0,0,0,48,34545,0,0,17764,3720,0,2925,11119,0
0,1107,10491,0,0,4226,32711,24536,0,4922,93.3266927,0,0,32711_20111231,7,0,266,4154,747,13,0,0,626,25144,63,86203,27837,0,271,232,39,14897,0,FIRST CHEROKEE STATE BANK,-7872,5159,0,166884,1297,0,21624,20000,25574,1229,0,,,4817,20111231,0,164698,0,0,0,0,6185,0,4140,6307,1572,1387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5526,11477,26,13850,3017,0,2017,8816,0
0,282,460,0,0,6459,57847,13722,0,3041,97.66492173,0,0,57847_20111231,0,0,2,10213,1450,0,0,0,0,3674,0,46097,13245,0,0,0,0,16730,0,GEORGIA TRUST BANK,-1212,14581,0,85350,0,0,7343,0,0,2434,0,,,3022,20111231,0,85433,0,0,0,0,0,0,1021,7772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19029,0,0,2636,255,0,1519,862,0
0,660,2451,0,0,1821,57096,12352,0,2086,96.02308876,0,0,57096_20111231,4,0,11,2124,296,23,0,0,0,8581,0,30335,18970,0,0,0,0,8410,0,ROYAL PALM BANK OF FLORIDA,-2807,9115,0,57678,0,0,7149,0,0,3865,295,,,2050,20111231,0,61374,0,0,0,0,208,0,793,0,0,0,0,0,1005,0,0,0,0,0,0,0,0,0,0,0,19590,0,0,558,1,0,338,219,0
0,84,399,0,0,407,1056,706,0,1455,100,0,0,1056_20111231,0,3899,620,1310,389,0,0,0,3241,1603,0,3588,3343,0,0,0,0,1871,0,GLASGOW SAVINGS BANK,-472,0,0,12594,176,0,30,0,0,3224,854,,,1431,20111231,0,18631,0,0,0,0,0,0,0,0,757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9357,28,2,792,4,0,22,766,0
0,791,3496,0,0,5741,19498,18005,0,3795,89.29078302,0,0,19498_20111231,0,240,3564,9979,4032,20,0,0,13059,11438,1307,35389,34794,0,378,378,0,18723,0,MONTGOMERY BANK&TRUST,-14123,28443,0,102049,3970,0,25520,0,5000,10729,11,,,3797,20111231,0,143576,0,0,0,0,3549,0,0,761,0,503,0,0,2000,0,0,0,0,0,0,0,0,0,0,0,31797,5923,0,2806,1550,0,0,1256,0
0,721,7748,0,0,9545,1690,17559,0,8378,98.70303299,0,0,1690_20110930,2902,1572,1792,21577,4422,0,398,1272,4682,1604,1347,41155,37842,44,0,0,0,9795,0,FARMERS BANK OF LYNCHBURG,-13176,0,0,116704,1804,0,2292,8,27,3687,687,,,5411,20110930,0,119542,0,0,0,0,0,0,142,67,1857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32352,2366,0,6106,282,967,435,4422,0
0,449,1485,0,0,2284,35299,14338,0,5130,96.95051747,0,0,35299_20110930,0,0,225,9713,480,0,0,0,1179,15626,341,44450,8637,0,79,79,0,8869,0,SECURITY EXCHANGE BANK,-1988,42148,0,100921,3327,0,44992,0,0,7371,325,,,4653,20110930,0,125574,0,0,0,0,0,0,0,17859,0,487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8916,0,0,3013,1355,0,223,1435,0
0,963,1791,0,0,3808,27405,18215,0,6708,96.18319675,0,0,27405_20110930,0,98,1152,25339,1243,0,0,0,3049,13750,1354,64402,5456,0,1848,1485,363,15869,0,PUTNAM STATE BANK,-1093,0,0,131639,0,0,16335,7000,7000,2755,0,,,6097,20110930,0,138139,0,0,0,0,1834,0,3827,14373,1837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31071,0,0,4620,788,0,0,3832,0
0,2494,31547,0,0,15772,34515,105500,0,15562,83.21594295,18286,0,34515_20110930,140,735,994,26776,9375,1225,0,0,2205,58070,5117,85283,166060,1011,0,0,0,38953,0,WACCAMAW BANK,-12910,0,0,423906,0,0,15279,6000,35000,8316,1737,,,16130,20110930,0,401636,205,0,0,0,10058,0,0,55689,4771,6345,0,0,0,3000,0,0,0,0,0,0,0,0,0,0,87523,0,0,74484,21107,0,39204,14173,0
0,219,666,0,0,3213,9257,6858,0,3116,99.99798659,0,0,9257_20110930,0,4068,457,2803,404,0,0,303,3880,1716,4646,5041,8199,0,0,0,0,4364,0,FARMERS &TRADERS STATE BANK,-2060,245,0,32012,5306,0,491,0,0,1517,820,,,3097,20110930,0,32591,0,0,0,0,0,0,3971,229,723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9177,2894,0,954,29,0,0,925,0
0,235,794,,,2338,35372,7314,,1213,97.08992793,0,,35372_20110930,0,,57,1091,523,,0,9,,3307,3532,8459,27006,0,,,,7916,0,CAROLINA FSB,-2360,,,52428,,,4396,,1000,1795,355,,,1213,20110930,,43638,,0,,0,0,,,,0,0,0,,,0,,,,,,,,,,,2791,,,1647,,0,1023,38,
0,737,1978,0,0,2264,416,3926,0,1597,99.55570942,0,0,416_20110930,0,3565,1278,12484,320,0,0,65,2559,2368,258,10432,4194,0,201,0,201,10194,0,FIRST CAPITAL BANK,-7002,3607,0,31760,835,0,4059,0,266,4102,448,,,1597,20110930,0,42531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15636,145,0,9224,261,0,0,8963,0
0,93,1002,0,0,199,35224,9174,0,2379,94.84863329,0,0,35224_20110930,0,663,628,7884,789,210,0,0,1125,3778,211,14666,12486,0,233,233,0,2073,0,ALABAMA TRUST BANK NA,-1053,0,0,30483,3284,0,2072,0,6000,664,152,,,2235,20110930,0,40308,0,0,0,0,0,0,0,4806,1019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15916,1300,0,5353,41,0,1351,3961,0
0,1040,1451,0,0,494,23156,13599,0,3963,93.26364215,0,0,23156_20110930,0,0,68,4341,106,0,0,4518,0,1206,2321,29681,40933,0,429,429,0,16163,0,SECURITY BANK NATIONAL ASSN,-5693,22418,0,31255,0,0,5160,0,0,493,215,,,3950,20110930,0,66934,0,0,0,0,0,0,0,0,0,0,0,0,3013,0,0,0,0,0,0,0,0,0,0,0,43568,0,0,2532,0,0,804,1728,0
0,770,3946,0,0,2815,23632,10208,0,4121,95.91781251,0,0,23632_20110930,0,0,64,6907,209,34,0,10,0,16011,5902,51074,8362,0,236,236,0,20342,0,PALM DESERT NATIONAL BANK,-2368,35358,0,78814,93,0,25404,0,0,318,0,,,4121,20110930,0,94494,0,0,0,0,0,0,0,0,0,0,0,0,101,0,0,0,0,0,0,0,0,0,0,0,7083,0,0,1839,1575,41,0,223,0
0,4694,14296,,,5786,32503,104127,,10736,92.23305171,0,,32503_20110930,539,,548,31147,2415,,0,12,,77721,9608,112919,136112,842,,,,44075,0,PLANTATION FEDERAL BANK,-14621,,,409446,,,24172,,36000,16466,0,,,10717,20110930,,353794,,0,,0,0,,,,0,0,4604,,,0,,,,,,,,,,,52698,,,45272,,0,35788,553,
0,1483,4757,,,1849,31495,35360,,9910,98.62018985,0,,31495_20110930,0,,9,2944,419,,0,612,,1449,54130,44487,314632,0,,,,24546,0,INTER SB FSB D B INTERBANK F,-3209,,,482887,,,12563,,0,14219,6394,,,10154,20110930,,379601,,0,,0,0,,,,0,0,4651,,,0,,,,,,,,,,,6780,,,15869,,0,15574,20,
0,347,4388,0,0,1944,57766,13133,0,4782,96.50373692,0,0,57766_20110930,230,0,20,14443,85,0,0,0,0,13554,3055,46720,27758,0,401,53,348,23246,0,HARVEST BANK OF MARYLAND,-958,0,0,119746,0,0,4652,18750,19750,11139,0,,,4286,20110930,0,110140,0,0,0,0,8044,0,0,2081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13997,0,0,4640,90,0,853,3697,0
0,553,10984,0,0,1456,26759,3504,0,4103,97.5429638,0,0,26759_20110930,0,0,1175,16931,3911,131,0,0,1051,2526,2072,72441,43025,0,0,0,0,13127,0,BANK OF THE EASTERN SHORE,-6904,277,0,137756,671,0,6239,0,6000,6641,0,,,3932,20110930,0,143727,0,0,0,0,0,0,318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20222,728,0,7394,316,0,1604,5474,0
0,218,2731,,,3936,35527,17986,,3142,97.18648272,0,,35527_20110930,9,,5834,6772,76,,0,0,,475,571,1106,15570,10,,,,2415,0,FORT LEE FSB FSB,-712,,,40321,,,0,,0,1862,2388,,,1422,20110930,,32049,,0,,0,0,,,,0,0,0,,,0,,,,,,,,,,,11258,,,2259,,0,1280,36,
0,1041,8437,0,2549,18468,33883,116811,0,14186,91.95434102,0,0,33883_20110930,0,0,97,23260,1323,79,0,260,2043,37539,33707,487430,83741,0,121,121,0,79479,0,FIDELITY BANK,-23802,0,0,688609,4251,0,17530,43668,53668,18652,1479,,,14153,20110930,4723,673104,0,0,0,0,31956,0,0,1376,0,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55826,2811,23,50574,18409,0,10271,21894,0
0,760,8155,0,0,6384,35419,28463,0,13155,94.74379612,0,0,35419_20110630,0,0,4,52430,139,37,0,413,0,5899,12280,89963,13144,0,245,0,245,22727,0,PREMIER BANK,23,0,0,197502,0,0,1034,2820,67753,33572,0,,,13058,20110630,0,196345,0,0,0,0,15953,0,116,15526,27189,0,809,0,0,0,0,0,0,0,0,0,0,0,0,0,17320,0,0,3026,354,0,3,2669,0
0,257,1323,0,0,7028,58068,1364,0,4176,99.73899444,0,0,58068_20110630,0,30,211,7210,322,0,0,593,3564,20479,3550,29273,16181,0,158,158,0,12881,0,COVENANT BANK&TRUST,-126,24768,0,64938,0,0,3908,0,5000,2533,0,,,3784,20110630,0,86504,0,0,0,0,7755,0,0,3942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4779,0,0,4263,2137,0,1159,967,0
0,519,1209,0,0,189,57597,3389,0,5029,89.13157592,0,0,57597_20110630,0,0,127,5980,395,491,0,260,350,5510,4913,16189,18889,0,191,0,191,8757,0,NEW CITY BANK,-2282,13227,0,44663,16313,0,6735,0,0,3820,2394,,,5104,20110630,0,59017,2217,0,0,0,53,0,0,0,20370,0,535,0,0,0,0,0,0,0,0,0,0,0,0,0,3730,0,0,2878,0,0,655,2223,0
0,525,4518,0,0,710,34046,15393,0,5079,96.81078963,0,0,34046_20110630,0,0,0,4722,266,0,0,0,0,2152,473,73579,581,0,352,0,352,12427,0,GLOBAL COMMERCE BANK,-3447,0,0,104303,0,1710,19781,0,25200,5674,0,,,5260,20110630,0,103871,0,0,0,0,8167,0,9440,6641,0,0,391,0,0,0,0,0,0,0,0,0,0,0,159,0,13869,0,0,696,594,0,0,102,0
0,2954,20110,,,2595,29178,86660,,20846,97.35957883,0,,29178_20110630,6159,,0,1525,337,,0,0,,426,0,0,277469,0,,,,11858,0,HOME SAVINGS OF AMERICA,-5099,,,388145,,,42118,,5472,1919,0,,,16163,20110630,,213337,,0,,0,0,,,,0,0,0,,,0,,,,,,,,,,,19280,,,99410,,0,1483,730,
0,1074,9072,0,0,9293,5687,23744,0,9296,97.64842438,0,0,5687_20110630,0,3325,4932,9731,3830,22,0,1004,11476,37212,3746,57949,66753,0,258,258,0,22975,0,CENTRAL BANK OF GEORGIA,-5596,91385,0,91460,3006,0,13911,0,10000,5701,2249,,,9052,20110630,0,194152,0,0,0,0,3914,0,6750,251,271,0,1103,0,0,0,0,0,0,0,0,0,0,0,0,0,33598,29056,0,10438,3785,0,3264,3389,0
0,2134,3362,,,1092,29761,5113,,7574,91.12446517,0,,29761_20110630,0,,778,39148,836,,0,25,,7320,6542,44632,51048,0,,,,10967,0,SCB BANK,-1756,,,169181,,,2444,,10377,4148,2894,,,8100,20110630,,156023,,0,,0,701,,,,1084,0,10759,,,0,,,,,,,,,,,37645,,,26892,,0,11973,2,
0,2276,5264,0,0,1806,23187,5161,0,3050,93.29156064,1660,0,23187_20110630,0,0,0,4075,254,14,0,421,265,4456,1423,30751,25463,0,50,31,19,7083,0,CHARTER NATIONAL BANK&TRUST,-1740,0,0,51366,1267,0,7316,0,0,4018,146,,,2848,20110630,0,76305,0,0,0,0,0,0,9,0,14752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39525,5764,0,17058,258,0,14631,2169,0
